 Year  Month      TREFHT (K)     PRECC (m/s)
 2058      1 +2.86772217e+02 +1.58406390e-08
 2058      2 +2.86845123e+02 +1.57061120e-08
 2058      3 +2.87444489e+02 +1.59938249e-08
 2058      4 +2.88434967e+02 +1.59101283e-08
 2058      5 +2.89410004e+02 +1.61832894e-08
 2058      6 +2.90254028e+02 +1.72488548e-08
 2058      7 +2.90654480e+02 +1.70000245e-08
 2058      8 +2.90523438e+02 +1.69050640e-08
 2058      9 +2.89826660e+02 +1.54234776e-08
 2058     10 +2.89005707e+02 +1.59244919e-08
 2058     11 +2.87985168e+02 +1.53909525e-08
 2058     12 +2.87101166e+02 +1.58400741e-08
 2059      1 +2.86713348e+02 +1.59251048e-08
 2059      2 +2.86925964e+02 +1.59942335e-08
